Homo Sapiens Chromosome 1-22, x, y
568815597, 3.355676008153332, 7.489967421198119, 0.09528833335697541, 3.6480848635368375, 6.674764363572397, 6.1951935155603035, 6.43497893956635, 4.954265521393094
568815596, 3.3726408982092533, 7.506847041672719, 0.09363230666050341, 3.658790649420261, 7.090643211890654, 6.529186297152544, 6.809914754521599, 5.135681139083918
568815595, 3.3713963679924333, 7.514959059691827, 0.09346393261195479, 3.661036910030701, 7.283455551942835, 6.670070119273794, 6.976762835608315, 5.215074111513542
568815594, 3.3900333690905575, 7.530210393274106, 0.09156759158355794, 3.6716705923131285, 7.843618019767037, 7.132230320468114, 7.487924170117576, 5.460298531809355
568815593, 3.3770507187661574, 7.517885290805036, 0.09309848835186911, 3.663764201895298, 7.3588791367562605, 6.7168243344348575, 7.037851735595559, 5.245154722740673
568815592, 3.374669504318809, 7.519266169229236, 0.09309476001917903, 3.6634372952456156, 7.313978486089838, 6.7031682715546745, 7.0085733788222555, 5.231258651588607
568815591, 3.3695331064501968, 7.498978419126981, 0.09361122744923427, 3.6551226964253765, 6.964011008779499, 6.404627224302931, 6.684319116541215, 5.074867281206941
568815590, 3.3793488780533947, 7.515678838761504, 0.09354638074034942, 3.6639360140943285, 7.157860411670281, 6.5905164435023815, 6.874188427586331, 5.168539165468358
568815588, 3.3623511751790636, 7.488376785598916, 0.09445506573734234, 3.6494819587763088, 6.7350758794981775, 6.237276880940654, 6.4861763802194154, 4.979003384583987
568815587, 3.3671301195339867, 7.50342217658258, 0.09490967824743902, 3.6562491392566483, 6.8006179653762455, 6.294992870292669, 6.547805417834458, 5.011483597095136
568815586, 3.36668250863862, 7.505144473481397, 0.09421739672009184, 3.6564457141798137, 6.943355519541711, 6.382190501186639, 6.662773010364175, 5.065471840876322
568815585, 3.3947580963817696, 7.525854659951423, 0.09157748896709339, 3.671779404905108, 7.704589038251864, 7.003322211441468, 7.353955624846666, 5.397567047382767
568815584, 3.36977836654598, 7.50017147486506, 0.0941812024259472, 3.6557937395099196, 6.9126876915325814, 6.347111568009412, 6.629899629770997, 5.049718116359555
568815583, 3.3529973895150618, 7.484439002260564, 0.09530507798837, 3.6453545701510133, 6.561944929379544, 6.100909643013849, 6.331427286196697, 4.904281580499698
568815582, 3.3455803163679567, 7.436007393958577, 0.096089830872399, 3.626958339578472, 6.095152111022014, 5.747436526815458, 5.921294318918736, 4.702283485451081
568815581, 3.320636607788945, 7.434594481901951, 0.09690115227211893, 3.61850570602645, 5.998009133276183, 5.664096709460965, 5.831052921368574, 4.655497532207001
568815580, 3.379135102185967, 7.533787777032871, 0.0938359649410028, 3.670021456972928, 7.330060798341369, 6.674694877662199, 7.002377838001784, 5.231853134546048
568815579, 3.3013151776516816, 7.3541177109510585, 0.09752697115980792, 3.5853960170397436, 5.68592044656226, 5.44888845575287, 5.567404451157565, 4.514337343737389
568815578, 3.344505662943289, 7.462114536570047, 0.09652303197204462, 3.635483265048556, 6.2708509506302565, 5.875830935092577, 6.073340942861417, 4.778075146366907
568815577, 3.3823540194248043, 7.508711568451933, 0.09304141878060414, 3.6624298956898147, 6.940969607387974, 6.387145659178197, 6.664057633283086, 5.069253400986055
568815576, 3.321810606731288, 7.394881896922205, 0.09830185704602012, 3.606074878839642, 5.8058061941021775, 5.59547121394889, 5.700638704025533, 4.587769439330808
568815575, 3.396802232702439, 7.524529417373871, 0.09248669784870764, 3.672316396899997, 7.3989143229658945, 6.764833476434594, 7.081873899700244, 5.270331226495265
568815574, 3.4074300187970543, 7.511268852513214, 0.09189521213112493, 3.6711971457188044, 7.3509866542727, 6.7267530164334595, 7.038869835353079, 5.249581113385778

D. Melanogaster 3L , 2R
671162317, 3.5483545373679912, 7.435944756961503, 0.07556931863855264, 3.6871486060981753, 6.892773621683224, 6.3524263030977135, 6.622599962390469, 5.062956110461432
671162315, 3.5606852151594026, 7.434948845082439, 0.07675872587811843, 3.69129231925246, 6.66542484908669, 6.2411251080479015, 6.453274978567295, 4.98579732321416
E.Coli
56384585, 3.682214139068414, 7.2666879221078, 0.071456961804476, 3.6734196953735068, 6.199878628687716, 6.350791050781778, 6.2753348397347475, 4.8929031569731185
HIV
1537050, 3.5844556580100626, 8.309361138372372, 0.1306685424766003, 4.00977282951173, 12.289171935336405, 13.676082828494224, 12.982627381915314, 8.215231932860481

Herpes, Papillomavirus, Parainfluenza, Norovirus G1, Gelbfieber, Zika, Dengue, Hepatitis C, Zaire Ebola
